Lyrics,Song,Artist,Genre,Composition
"Ego
 
Ego
Ego
 
i didn't take my point - but it's quite plain to me
it makes me take my choice and it makes me wanna scream 
it's no kind of revenge - and really not a spree
i have take my choice and have to know the need in deed 
Ego
 
but it's too complicated - i can't show what could be real
it's an impasse and i hate it - but it makes wanna feel
i wanna take it down - the most hard way to me 
but cannot wait until there is no need for it to be
Ego
 
scream - to the world inside 
it's something special in my inner pride
Ego
 
but where am I?
Ego
 
where am i in this crying game 
what i feel what i want is not to defame 
i hate to see this barfaced lie 
the more you ask for by and by 
where - am - i - ? 
where am i?


  Essa informação está errada? Nos avise. ",Ego,Pzychobitch,,Composição: Pzychobitch. 
"Electrolicious
 
Electro- 
Licious 
Electrolicious, electrolicious 
Electrolicious, electrolicious 
Electrolicious, electrolicious 
Electrolicious, electrolicious
Electrolicious
 
4x 
It is electric 
It's fantastic
It's automatic
It is electrolicious
Electrolicious
 
Electrolicious, electrolicious 
Electrolicious, electrolicious
Electrolicious
 
It ain't?
It is! 
We're passionate
Suckin' in the beat
Feel what's to create
Nothing left half-finished 
Nothing left half-finished
Electrolicious
 
Electrolicious 
Uuuhuh 
Electrolicious 
Aaahah 
Electrolicious 
Uuuhuh 
Electrolicious 
Aaahah
Electrolicious
 
It ain't?
It is! 
We're passionate
Suckin' in the beat
Feel what's to create
Nothing left half-finished 
Nothing left half-finished
Electrolicious
 
Electrolicious 
Uuuhuh 
Electrolicious 
Aaahah 
Electrolicious 
Uuuhuh 
Electrolicious
Electrolicious
 
4x 
It is electric 
It's fantastic
It's automatic
It is electrolicious
Electrolicious
 
It ain't?
It is! 
We're passionate
Suckin' in the beat
Feel what's to create
Nothing left half-finished 
Uuuhuh 
Nothing left half-finished 
Aaahah
Electrolicious
 
It is electric 
It's fantastic
It's automatic
Aaahah 
It is electric 
It's fantastic
It's automatic
Uuuhuh
Electrolicious
 
Aaahah


  Essa informação está errada? Nos avise. ",Electrolicious,Pzychobitch,,Composição: Pzychobitch. 
"Eyes Off!
 
i just wanna tell you this: 
things don't happen in the world for bliss
get your eyes off 
let the sun go down 
any part of it leaves you movin' around
get your eyes off!
Eyes Off!
 
let your mind work for you 
don't let the sky dream your life
every day from nine to five 
every day from nine to five 
you think your life's..
you think your life's a lie
get your eyes off don't let your mind behind!
Eyes Off!
 
there's many more
left in pieces 
to assemble something that you are 
it's not too far
it's not too far away
it's what you are
it doesn't matter - all from 9 to 5
get your eyes off!
Eyes Off!
 
so close your eyes 
to see what you wanna be: 
a part of the society
Eyes Off!
 
is it a dream you dream 
or really what it seems?
Eyes Off!
 
looking outdoors 
see people walking down the street 
watching your dream of life 
and time goes by
Eyes Off!
 
looking outdoors 
see people watching you dream 
every day the time goes by 
get your eyes off


  Essa informação está errada? Nos avise. ",Eyes Off!,Pzychobitch,,Composição: Pzychobitch. 
"Face In Your Hand
 
Face In Your Hand
Face In Your Hand
 
with your face in my hand 
i can feel your fear 
and I still want to be 
the face in your hand 
in your hand
Face In Your Hand
 
(what kind of heart this might be, 
strong enough to face all those who failed, 
and shold be able to forgive them 
FÜR DIE EWIGKEIT.)
Face In Your Hand
 
with your hand on my face 
i can feel your fear 
and I pretend not to care 
your hand on my face in your hand...
Face In Your Hand
 
With your hand on my face 
cold and crystal clear 
but I still want it there 
your hand on my face - in your hand
Face In Your Hand
 
and i'm seeing myself in someone elses shoes
nicht genug für die Welt was Du lässt und was Du tust 
nothing left to receide - you know the way is hard 
ich wär so gern das Gesicht in Deiner Hand 
in your hand...
Face In Your Hand
 
(and there could be no grader 
force that has the power to melt the ice 
and makes it beating once again 
FÜR EIN LETZTES MAL.)
Face In Your Hand
 
with your hand on my face 
what difference does it make 
my longing to fullfill for your hand 
on my face in your hand
Face In Your Hand
 
with your hand on my face 
nothings left to take 
and nothing ever will 
just your hand on my face in your hand...
Face In Your Hand
 
and it´s leading me out to somebody new 
die Erinnerung schmerzt, sie läßt mir keine Ruh 
and this way would be hard, I should have seen it before 
an dem Tag, als ich die Schlacht verlor.


  ",Face In Your Hand,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"Fitter Than You
 
Fitter Than You
Fitter Than You
 
create a war of anger 
try to reach me with your weapons 
nothing will get through
Fitter Than You
 
come create yourself with a new mechanic 
let your engine grow - faster
Fitter Than You
 
i meet you at the frontier tonight 
so you wanna do it 
yeah i wanna do it 
let's fight
you and me will split to a couple of steel 
i can see your eyes with a devil's grin
survival in the age of the fittest 
get ready for your last breath 
cause i would have no mercy 
weakness is a state of mind 
so what's in yours?
what will i find?
Fitter Than You
 
the old attraction in power games 
did we ever learn anything else? 
is it just a game? or a must?
Fitter Than You
 
wild animals used to hunt us millions of years ago 
we had no chance, we had to eat with their left for us 
we pray to them, we killed to please them 
we feared them, we turned into them to kill
Fitter Than You
 
like now - blood for life 
rituals - blood for life 
victims - and god was created
Fitter Than You
 
the sun looked at us like a goddess 
we fell on our knees inside of beauty 
we fell so small and lived in fear 
dangers on whereever we were
Fitter Than You
 
the animals were pure power 
we had to be like them - stronger - better 
fire -weapons - to the last day on earth 
but - there will always be - fear
Fitter Than You
 
someone's always fitter than you
fitter than you
Fitter Than You
 
little soldiers full of fear 
so come and fight me - if this is your mission


  Essa informação está errada? Nos avise. ",Fitter Than You,Pzychobitch,,Composição: Pzychobitch. 
"Go pussy, go
 
I see her walking into town,  
Aim is only any club  
I know tonight she will be down,  
Or i am wrong and she'll be up 
She is almost curious  
Just to see what's going on 
Doesn't want it serious, 
No one knows where she came from 
Go pussy, go
 
She's got so many things to do, 
But took the time for going out  
She ever thought her life is true,  
Obstinate and too much proud  
All the time she's not in mood, 
Used to plot a mellow plan  
Doesn't matter cute or rude, 
The bottom line is still a man (man...man...man...man)
Go pussy, go
 
Her pussy goes to town, goes to town  
(repete 8x) 
Pussy go go, pussy go 
Pussy go go, pussy go go  
Pussy go go, pussy go 
Pussy go go, pussy go go  
Pussy pussy pussy go 
Pussy pussy go 
Pussy pussy goes to town, goes to town


  Essa informação está errada? Nos avise. ","Go pussy, go",Pzychobitch,,Composição: Pzychobitch. 
"Insane
 
Insane
Insane
 
insane - what you had done 
do not try to send away what's going wrong, I said
insane - show that you're strong
and don't ask mami to sing this song
i will not try to survive in a furtive girl 
and do not want to believe in a madmans word 
never hope to understand what's to loose
kill what you love/hate - what you love/hate is going to abuse
Insane
 
insane - don't do it again
lonely grief is hounding me, cries up your name 
mrs. insane crawls on your door 
but don't ask what she is waiting for
don't want to live inside of maniac
i never called your name and you know I let 
you be a social girl in your wn bigshoes 
so kill what you love/hate - what you love/hate is going to abuse
Insane
 
insane 
you`re just a windbag in your vein 
i said: insane - to never grow myself inane 
insane -insane -insane


  Essa informação está errada? Nos avise. ",Insane,Pzychobitch,,Composição: Pzychobitch. 
"Killing Smile
 
it's objective real to me 
like it takes my breath away 
i'm keeping temper but beguile
worst is yet to come - it's your killing smile
Killing Smile
 
and if i'm walking in the rain
could i ask you something about your name 
is it fameless, is it known? is it now to call? or have i to go?
Killing Smile
 
icy feeling down on me - a nearing flow that i can see 
the tight straight up in its' back - gives no chance to be ahead
killing smile - it's your killing smile
Killing Smile
 
i see you smiling all around 
could i ask you something about future sound 
is it sexy, is it vile? is it on the top? or a killing smile?
Killing Smile
 
a broken neck by your own flesh - a killing smile is what you get 
the future sounds a force to come - a little chance without forerun 
killing smile - it's your killing smile
Killing Smile
 
she was walking in rain there 
but got no chance to be ahead 
closed the door and removed the wet dress 
to lay it on the tv - where IT came out 
but the wet dress was no shield 
and the smiling ran to become a laughing 
laughing at her!  
and it began to smile 
and it began to laugh 
and she began to understand 
it's a killing smile!
Killing Smile
 
it's your killing smile that wants to take me high
but i will not reply your ably way to retune


  Essa informação está errada? Nos avise. ",Killing Smile,Pzychobitch,,Composição: Pzychobitch. 
"Life Could...
 
Life Could...
Life Could...
 
do you want me to stop? 
i cannot hide behind you 
it's my innermost feeling to the things i do
it's just my calling to the world for another good life
but I can't stop until I peel off my strife
Life Could...
 
i'll stay as long as i am able and want it to do
noone really will spoil my affection for me 
it's just my way to act out what you see
and i can promise not to stop my love at first sight
Life Could...
 
there's no reason to stop
i never want to be bored 
and that would happen by an impelled abort 
the world's not easy for a girl with another aspect
and life could never be enough or such as perfect
Life Could...
 
i'll stay as long as i am able and want it to do
noone really will spoil my affection for you 
it's just the world that is not enough for me
and i can promise not to stop my love at first sight
Life Could...
 
what to stop - tell me what to stop 
it's not a job - it's anything atop!
despite my veda - this is my aspect 
but life could never be enough or such as perfect!


  ",Life Could...,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"Little Sister
 
Little Sister
Little Sister
 
kleine Schwester laß mich gehen 
Du hast es nie gewollt 
ich kann es nicht vergessen NEIN 
Du warst doch - viel zu klein
Little Sister
 
kleine Schwester laß mich gehen 
Du weißt es ganz genau 
Die Qual und die Unwissenheit 
erspar mir - dieses Leid
Little Sister
 
little sister hear my thoughts 
find no reason why 
too many ways you could have gone 
loved or died alone
Little Sister
 
hear my thoughts - I think of you 
i can't forget this time
i can't forget this time - hear my
thoughts - I think of you
Little Sister
 
little sister - tell me why you left me here 
little sister - your leaving magnified my fear 
little sister - there's still a place in my heart
little sister - in my heart


  ",Little Sister,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"Lotus Eater
 
I taste your drool 
You waste my time 
I've become hungry in my mind
Lotus Eater
 
I look around 
You fail to see 
That you turn paling next to me
Lotus Eater
 
Now sleep and dream 
Of waking up 
You are awake and think a lot!
Lotus Eater
 
You play a game 
Of what could be 
Tell me, is it better what you see?
Lotus Eater
 
Do you smell 
Do you smell 
The electrolicious sweat? 
Don't let us live from work to bed
Do you feel 
Do you feel 
The electrolicious sway? 
Let's go the long but only way
Or stay a lotus-eater... 
Or stay a lotus-eater...
Lotus Eater
 
It's moving - Not stopping
You get it now or never! 
It's moving - Not stopping
It makes me live forever!
Lotus Eater
 
You're feeling like
A little child 
Unqualified to save your hide!
Lotus Eater
 
You dream about 
Your fantasy 
Tell me, is it better what you see?
Lotus Eater
 
You're waking up
But fall in sleep 
Now be immersed in what you keep!
Lotus Eater
 
And thirst of what 
You wanna be 
Tell me, is it better what you see?
Lotus Eater
 
Do you smell 
Do you smell 
The electrolicious sweat? 
Don't let us live from work to bed
Do you feel 
Do you feel 
The electrolicious sway? 
Let's go the long but only way
Or stay a lotus-eater... 
Or stay a lotus-eater...
Lotus Eater
 
It's moving - Not stopping
You get it now or never! 
It's moving - Not stopping
It makes me live forever!
Lotus Eater
 
Now you decide 
And actually 
Yes - It is better what you see!


  Essa informação está errada? Nos avise. ",Lotus Eater,Pzychobitch,,Composição: Pzychobitch. 
"Maschinerie
 
Auf in die Maschinerie 
mit der Werbe-Kompanie 
Unabhangigkeit fur sie 
nur pure Utopie - graue Theorie
Maschinerie
 
Ergonomie versteh' ich nie
doch bring ich sie 
am Stuck wie nie 
pure Utopie? - graue Theorie!
Maschinerie
 
Obskur und doch naturlich 
klar und Nichtingkeit 
Irreal - Ironisch 
Traum und Wirklichkeit
Maschinerie
 
Kleines dickes Madchen - komm doch einmal her 
Kleines dickes Madchen - es ist so lange her
Maschinerie
 
Kleines dickes Madchen - beweg dein Arsch hierher 
Kleines dickes Madchen - es ist doch gar nicht schwer


  Essa informação está errada? Nos avise. ",Maschinerie,Pzychobitch,,Composição: Pzychobitch. 
"Master Of Myself
 
Master Of Myself
Master Of Myself
 
it's dark and cold where i remain
a land of wind - a land of rain 
i'm in command -just of myself
my only master, decide my life
Master Of Myself
 
i don't need you in me !!!
Master Of Myself
 
it was your turn to close your eyes 
to feel my pain caused by your lies 
not in command -just of myself 
whence the might? whence the suffer?
Master Of Myself
 
where did you get this might about me ???


  ",Master Of Myself,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"My Day
 
My Day
My Day
 
i see it in her eyes 
she hates me! - she hates me!
My Day
 
i will not try to get calm 
what i am, what i want will be the day! 
i lay the blame away from me 
she smashed me up in my trustability 
but this is my day
My Day
 
i will not wait for her chuck 
what she wants is not big for me! 
don't want to know what she could do
she's just a bitch - her aim is to smash me up
but this is my day
My Day
 
this is my day! 
did you thought it was my way?
My Day
 
i will not try to get calm 
no result für this lasting remake 
why does she bring this ache to me 
now i know amity is a barren land 
so this is my day
My Day
 
this is my day! 
did you thought it was my way?


  Essa informação está errada? Nos avise. ",My Day,Pzychobitch,,Composição: Pzychobitch. 
"Nightmare
 
What can you see? 
I believe - can't receive
Feel alone - silent tone, 
I belong to the goons!
Nightmare
 
What can you see? 
Lost in space - without a face 
Can't conceive - my reprieve,
I belong to the goons!
Nightmare
 
Something in my dreams 
It was not allowed 
Something in my dreams 
I tried to cut it out
Nightmare
 
Something in my dreams puts forth it's hand
But not to save me not to help me outside 
Just to get me down - down out of sight
Nightmare
 
Nightmare


  Essa informação está errada? Nos avise. ",Nightmare,Pzychobitch,,Composição: Pzychobitch. 
"Nigthmare
 
what can you see?  
i believe - can't receive
feel alone - silent tone,  
i belong to the goons!
Nigthmare
 
what can you see?  
lost in space - without a face 
can't conceive - my reprieve, 
i belong to the goons!
Nigthmare
 
something in my dreams 
it was not allowed 
something in my dreams 
i tried to cut it out
Nigthmare
 
something in my dreams puts forth it's hand
but not to save me not to help me outside 
just to get me down - down out of sight
Nigthmare
 
nightmare


  Essa informação está errada? Nos avise. ",Nigthmare,Pzychobitch,,Composição: Pzychobitch. 
"Out Of My Mind
 
Out Of My Mind
Out Of My Mind
 
i know somewhere we could go 
better than you could ever know 
you will see remarkable forms 
and forget your interior thorns
Out Of My Mind
 
i know something we could do 
better than you could ever know 
we´ll take a trip out of our minds 
and walk along the long white lines
Out Of My Mind
 
i know someone we could be 
better than you have ever seen 
no stupid human, but big eyed 
and noone doubts for your might
Out Of My Mind
 
i know somewhere we could go 
so let´s go go... (let´s go)
Out Of My Mind
 
i´m between of what i am 
and of what i seem...
Out Of My Mind
 
i´ll take a ride out of my mind 
and walk along the long white lines
Out Of My Mind
 
live somewehere in between 
of what i´ve meant to be... 
no stupid human, but big eyed 
and noone doubts for my might
Out Of My Mind
 
i´m between of what i am 
and of what i seem...
Out Of My Mind
 
live somewhere in between 
of what I´ve meant to be
Out Of My Mind
 
i´ll take a trip out of my mind...


  ",Out Of My Mind,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"Pussy Gang
 
Lass den Motor 
von dem heissen Schlitten schonmal laufen 
und gib Gas 
Wuhl Staub auf, dass man uns bemerkt 
Gib Gas 
Man wird uns nur von hinten sehen 
Wir sid die Pussy-Gang
Pussy Gang
 
Die Zeit ist schon so lang 
seit der wir wissen wer wir sind 
wir sind 
sicher, dass es uns gelingt 
Wir sind ganz ungeniert 
ignorieren was gestern war 
was war 
ist nicht mehr beeinflussbar 
Die Nacht durchgemact 
verneinen wir den Alltag 
Geben Gas 
In der Tat: 
Wir sind die Pussy-Gang
Pussy Gang
 
Femme Fatal 
Verhangnisvolles Merkmal
Pussy Gang
 
Sing mit mir den Tussy-Slang 
Willkommen in der Pussy-Gang
Pussy Gang
 
Wir verneinen den Alltag 
uben unseren Augenauschlag
Pussy Gang
 
Sing mit mir den Tussy-Slang 
Willkommen in der Pussy-Gang


  ",Pussy Gang,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"Range Of Vision
 
ich fühle mich wie nie geboren  
hab meinen - Verstand verloren 
was geht hier ab - was soll das sein? 
ich kanns nicht glauben ...NEIN!
Range Of Vision
 
ich seh mir in die Augen tief  
kann sein, dass ich mich ...dort verlief 
ich will es nicht, nein will es nicht 
ich will es nicht mehr sein! 
Range Of Vision
 
nein, nein, nein!
Range Of Vision
 
kannst du die Sonne sehn, die meinen Körper ziert  
dieses Bild das mein wahres Ich, mein wahres Ich verliert... 
kannst Du die Sonne sehn, die meinen Körper ziert 
dieses Bild das mein wahres Ich, verliert...
Range Of Vision
 
so will ich nicht, nein will ich nicht  
so will ich hier nicht sein!


  ",Range Of Vision,Pzychobitch,,Sabe de quem é a composição? Envie pra gente.
"Strom Aus Fantasie
 
Auf die schnelle brennt die Sonne 
wir verlassen unsere Zeit 
wir verlassen unsere Zeit 
Verlassen unsere Dimensionen 
Wir sind dem Lichte zugeneigt 
Wir sind dem Lichte zugeneigt 
Unsere Korper verlassen diese Welt 
Wir tun jetzt was uns gefallt 
Wir tun was uns gefallt
Strom Aus Fantasie
 
Wir sind die Reisenden der Zukunft 
doch leben schon im Hier und Jetzt 
Wir verlassen unsere Bahnen 
bis die Liebe uns zerfetzt
Strom Aus Fantasie
 
Wir treffen unsere Weggefahrten 
im Strom aus Fantasie 
Wir begegnen neuen Welten 
komm doch mit - sonst liebst du nie
Strom Aus Fantasie
 
Wir steigen auf in unseren Seelen 
Die Zeit ist reif fur unsere Welt 
Die Zeit ist feif fur Deine Welt 
Wir lassen uns nichts mehr befehlen 
Du weisst wir sind die Sonne selbst 
Du weisst wir sind die Sonne selbst 
komm, wir lieben - verlassen diese Welt 
Wir tun jetzt was uns gefallt 
Wir tun was uns gefallt


  Essa informação está errada? Nos avise. ",Strom Aus Fantasie,Pzychobitch,,Composição: Pzychobitch. 
"Suspiring Heart
 
Suspiring Heart
Suspiring Heart
 
you came here - in my arms 
wanting to be loved in my suspiring heart 
just a tick / tack - energetic - magnetic 
never let us part again
Suspiring Heart
 
i cannot buy into this - daydream 
don't know if it is like it seems
i'm full of mistrust anyway, can't believe in you
just tell me a reason to do
Suspiring Heart
 
just a tick / tack - never let us part again 
energetic - magnetic
Suspiring Heart
 
just a tick / tack - never let us part again 
energetic - magnetic


  Essa informação está errada? Nos avise. ",Suspiring Heart,Pzychobitch,,Composição: Pzychobitch. 
"Sweet Kiss
 
Sweet Kiss
Sweet Kiss
 
help me to believe - i need a need - need a sweet kiss 
sweet kissing - needs a need - help me to believe 
in sweet kissing - sweet kissing needs a need 
help me to believe - sweet kiss
Sweet Kiss
 
so sweet - help me to believe 
in ladies manner - can't believe in
so sweet - but i don't miss 
this highest stage - or just the dress they wear
Sweet Kiss
 
so sweet - i have no thought 
i'm not the queen - there's no sex appeal
in this horrfying deal 
it will change you and will steal 
your sweet kiss
Sweet Kiss
 
so sweet - let me feel my life 
like kiss in darkness - need a sweet kiss 
so sweet - i feel the stress 
eating my life up - i'm sick of it
Sweet Kiss
 
so sweet - i have a flair 
for coming fear - there's no sex appeal
in this horrfying deal 
it will change you and will steal 
your sweet kiss
Sweet Kiss
 
so sweet so deep - need a kiss on my *beep* 
need a deep kiss on my sweet lips 
i need to feel the hot but discreet kiss on my lips
Sweet Kiss
 
so sweet - naked on the bill 
i need a guide - defects to fulfill 
so sweet - i feel my skin 
and i have a flair - for fear
Sweet Kiss
 
so sweet - i have no thought 
i'm not the queen - there's no sex appeal
in this horrfying deal 
it will change you and will steal 
your sweet kiss
Sweet Kiss
 
so sweet so deep - need a kiss on my *beep* 
need a deep kiss on my sweet lips 
i need to feel the hot but discreet kiss on my lips


  Essa informação está errada? Nos avise. ",Sweet Kiss,Pzychobitch,,Composição: Pzychobitch. 
