Lyrics,Song,Artist,Genre,Composition
"
        Avalon Hideaway
        
    
 
Somebody breathin' down my neck
While I'm tryin' to roll the bones
I don't care I'll just float a check
Cause I'm feelin' my gamblin' Jones
Here come seven, gimme eleven come again 
Love to hideout where I am my own best friend

        Avalon Hideaway
        
    
 
There's crazy little Linda Lou
With the long and lanky legs 
Nobody do it like Linda do 
At these backwoods lone star dregs 
Like I told you, head out FM 92 
Roll in slowly, you'll be safer if you do

        Avalon Hideaway
        
    
 
If you don't know what I'm talkin' about
Let me ease your worried mind 
It's the place to go without a doubt
But it's a little bit hard to find
Back in the timber, once you're there
You'll wanna stay
Get loose and limber anytime night or day 
Just remember, ask for the Avalon hideaway


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Back Door Love Affair
        
    
 
Got to have you baby 
Don't you say that you don't care
Got to have you baby 
Don't you say that you don't care

        Back Door Love Affair
        
    
 
Any way you want it baby 
I'll settle for a back door love affair

        Back Door Love Affair
        
    
 
I call you on the telephone 
The party says that you ain't there
I call you on the telephone 
The party says that you ain't there

        Back Door Love Affair
        
    
 
When a man asked who's callin
I said, just tell em it's a back door love affair


  Essa informação está errada? Nos avise. ",,,,Composição: Bill Ham / Billy Gibbons. 
"
        Backdoor Medley
        
    
 
I. Backdoor Love Affair

        Backdoor Medley
        
    
 
Got to have you, baby, even  
though you say that you don't care.
Got to have you, baby, even  
though you say that you don't care.
Any way you want it,  
settle for a backdoor love affair.

        Backdoor Medley
        
    
 
- Billy Gibbons & Bill Ham

        Backdoor Medley
        
    
 
II. Mellow Down Easy

        Backdoor Medley
        
    
 
Jump, jump here, jump, jump there, 
jump, jump, baby, everywhere. 
Don't you mellow down easy,
babe, you got to mellow down easy. 
Don't you mellow down easy.
Got to mellow down easy. 
Don't you mellow down easy.
Got to mellow down easy, babe. 
Don't you mellow down easy.
Got to mellow down easy. 
Don't you mellow down easy.
Mellow down easy when you really wanna blow your top.

        Backdoor Medley
        
    
 
Shake, shake here, shake, shake there, 
shake, shake, baby, everywhere. 
Don't you mellow down easy,
babe, you got to mellow down easy. 
Don't you mellow down easy.
Got to mellow down easy. 
Don't you mellow down easy.
Got to mellow down easy, babe. 
Don't you mellow down easy.
Got to mellow down easy. 
Don't you mellow down easy.
Mellow down easy when you really wanna blow your top.

        Backdoor Medley
        
    
 
Shake, shake here, shake, shake there, 
shake, shake, baby, everywhere. 
Don't you mellow down easy,
babe, you got to mellow down easy. 
Don't you mellow down easy.
Got to mellow down easy. 
Don't you mellow down easy.
Got to mellow down easy, babe. 
Don't you mellow down easy.
Got to mellow down easy. 
Don't you mellow down easy.
Mellow down easy when you really wanna blow your top.

        Backdoor Medley
        
    
 
- Willie Dixon

        Backdoor Medley
        
    
 
III. Backdoor Love Affair No. 2

        Backdoor Medley
        
    
 
Baby baby baby baby, don't you want a man like me?
Uh-huh uh-huh, yes I do, yes I do. 
Oh, baby baby baby baby, don't you want a man like me?
Uh-huh uh-huh, uh-huh uh-huh, uh-huh uh-huh. 
Oh, I give you lovin' by the daytime,
night time you could take good care of me.

        Backdoor Medley
        
    
 
Baby baby baby baby, don't you want a man like me?
Uh-huh uh-huh, yes I do, yes I do. 
Oh, baby baby baby baby, don't you want a man like me?
Uh-huh uh-huh, uh-huh uh-huh, uh-huh uh-huh. 
Oh, I give you lovin' by the daytime,
night time you could take good care of me.

        Backdoor Medley
        
    
 
Baby baby baby baby, don't you want a man like me?
Uh-huh uh-huh, yes I do, yes I do. 
Oh, baby baby baby baby, don't you want a man like me?
Uh-huh uh-huh, uh-huh uh-huh, uh-huh uh-huh. 
Oh, I give you lovin' by the daytime,
night time she could take good care of me.

        Backdoor Medley
        
    
 
- Billy Gibbons

        Backdoor Medley
        
    
 
IV. Long Distance Boogie

        Backdoor Medley
        
    
 
Is everybody feelin' good? You makin' us feel good, too!
Now, early this morning I got on that long distance telephone 
and I called my mama. 
I said, Mama, this is your boy, and I\'m way down here in 
New Orleans, Louisiana. 
And she said, That\'s all right, boy. 
And she turned to my papa and she said,  
Papa, our boy\'s way down there in New Orleans. 
We cannot let him stay out all night long. 
She did! 
Long about that time, I heard my papa lean toward my mama. 
I heard papa tell mama, Let that boy boogie-woogie. 
He said, It\'s in him and it\'s got to come out.

        Backdoor Medley
        
    
 
So I went downtown. 
There's a lot of people there.
They was-a really havin' a ball.
And I felt so good. 
Yes, I felt so good. 
Yes, I felt so good. 
Yes, I felt so good. 
Yes, I felt so good. 
Yes, I felt so good. 
Yes, I felt so good.

        Backdoor Medley
        
    
 
Boogie, children!

        Backdoor Medley
        
    
 
Boogie, children!


  Essa informação está errada? Nos avise. ",,,,Composição: Philip T. Pugh / Sherman Marshall. 
"
        Bad Girl
        
    
 
See that girl with the red dress on, 
she can do it all night long, 
she's a bad girl, she's a bad girl.
I know a girl that likes to flirt, 
she can do it in a mini skirt. 
She's a bad girl, she's a bad girl.
Ain't it a shame when a girl goes bad,
it's enough to drive you mad.

        Bad Girl
        
    
 
Yesterday I was playin' it cool
but she played me for a first class fool, 
she's a bad girl, she's a bad girl.
I'm gonna tell you like I told some friends
I'm goin' back to dig her again.
She's a bad girl, she's a bad girl.
Ain't it a shame when a girl goes bad,
it's enough to drive you mad.

        Bad Girl
        
    
 
I know a girl with a GTO, 
she's the one that go cat go,
she's a bad girl, she's a bad girl.
See the girl dressed in green, 
she's the one that's a mean machine,
she's a bad girl, she's a bad girl.
Ain't it a shame when a girl goes bad,
it's enough to drive you mad.


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Balinese
        
    
 
Deep in the South of Texas 
not so long ago, 
there on a crowded island 
in the Gulf of Mexico

        Balinese
        
    
 
it didn't take too much money,
man, but it sure was nice. 
You could dance all night if you felt all right, 
drinking whiskey and throwing dice.

        Balinese
        
    
 
And everybody knows 
it was hard to leave. 
And everybody knows 
it was down at the Balinese.

        Balinese
        
    
 
Yeah, I remember Ruby, 
she always dressed in red 
wearing skintight pants, Lord, and how she could dance 
with a rag wrapped around her head.

        Balinese
        
    
 
And everybody knows 
it was hard to leave. 
And everybody knows 
it was down at the Balinese.

        Balinese
        
    
 
And everybody knows 
it was hard to leave. 
And everybody knows 
it was down at the Balinese, 
it was down at the Balinese, 
it was down at the Balinese.


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Bang Bang
        
    
 
Percussion-dominated song, afrobeat loops from Frank Beard. Composed 
for the movie Striptease, though they chose to use La Grange instead.

        Bang Bang
        
    
 
Everybody knows what it's all about
Pretty thing jumpin' all around
Shakin' your money-maker now
Take it off and take me down

        Bang Bang
        
    
 
Bang, bang, shang-a-lang 
Bang, bang, shang-a-lang 
Take it off 
She bang-bang my shang-a-lang 
She bang-bang my shang-a-lang 
Hey yeah

        Bang Bang
        
    
 
Tear me up, baby, tear me down 
You got me movin' upside down
Feelin' good, I'm feelin' alright
Do it again, do it all night

        Bang Bang
        
    
 
Bang, bang, shang-a-lang 
Bang, bang, shang-a-lang 
Take it off, take it off 
She bang-bang my shang-a-lang 
She bang-bang my shang-a-lang 
(popgun!)

        Bang Bang
        
    
 
Hey, hey, hey...

        Bang Bang
        
    
 
Do me once, baby do me twice 
Do it cos it feels so nice
I don't care bout nothin' else
Do me til my money melts

        Bang Bang
        
    
 
Bang, bang, shang-a-lang, take it off 
Bang, bang, shang-a-lang, hey yeah 
She bang-bang my shang-a-lang 
She bang-bang my shang-a-lang 
Hey 
(popgun!)

        Bang Bang
        
    
 
Hey, hey, hey...


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
"
        Bar-B-Q
        
    
 
No, baby, tell me why don't you?
Well, now, baby, tell me why don't you?
Aw, baby, tell me why don't you?

        Bar-B-Q
        
    
 
No, baby, now want to make me some? 
Oh, now, baby, now want to make me some? 
Aw, baby, now want to make me some?

        Bar-B-Q
        
    
 
No, baby, tell me why don't you?
Oh, now, baby, tell me why don't you
aw, make me some of your fine famous Bar-B-Q?


  Essa informação está errada? Nos avise. ",,,,Composição: Bill Ham / Billy Gibbons. 
"
        Beatbox
        
    
 
A nine volt battery from japan 
It's got the beat
A little tape deck in my hand 
It's so so sweet
Keeps me rockin' round the clock
I don't mind it
I got the beatbox, the beatbox 
Just a beatin' that box
Beatbox, beatbox 
One c-90's back to back
Jumpin?on that jack 
Don't play with fire or
Unplug my wire, beg or steal 
It's not for hire
Keeps me rockin' ?round the clock
I don't mind it because
I got the beatbox, the beatbox 
Just a beatin' that box
Beatbox, beatbox 
[cities not listed
 
Paris, Rome, Toyko, Osaka, Forenza, Milano, Vesuvio 
Dallas, Texas (have mercy)


  ",,,,Sabe de quem é a composição? Envie pra gente.
"
        Bedroom Thang
        
    
 
I know you wanna be my bedroom thang 
But you're much too young
You're the finest thing I've ever seen
You just wanna have fun

        Bedroom Thang
        
    
 
I need someone who can scratch my back 
I need someone who can carry my pack 
I need someone to be with me at night 
You're gonna make me feel alright

        Bedroom Thang
        
    
 
Don't you bother me with petty lines
I know you ran away from home 
This might come to you as some surprise 
I wish you'd leave me alone

        Bedroom Thang
        
    
 
I need someone to scratch my back 
I need someone to carry my pack 
I need someone to be with me at night 
You're gonna make me feel alright


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
"
        Beer Drinkers & Hell Raisers
        
    
 
If you see me walkin' down the line
With my fav'rite honky tonk in mind
Well, I'll be here around suppertime
With my can of dinner and a bunch of fine

        Beer Drinkers & Hell Raisers
        
    
 
Beer drinkers and hell raisers, yeah 
Uh-huh-huh, baby, don't you wanna come with me?

        Beer Drinkers & Hell Raisers
        
    
 
The crowd gets loud when the band gets right 
Steel guitar cryin' through the night
Yeah, try'n to cover up the corner fight
But ev'rything's cool cause bass is tight

        Beer Drinkers & Hell Raisers
        
    
 
Beer drinkers and hell raisers, yeah 
Huh, baby, don't you wanna come with me?
Ah, play it boy

        Beer Drinkers & Hell Raisers
        
    
 
The joint was jumpin' like a cat on hot tin
Lord, I thought the floor was gonna give in 
Soundin' a lot like a House Congressional
cause we're experimental and professional

        Beer Drinkers & Hell Raisers
        
    
 
Beer drinkers, hell raisers, yeah 
Well, baby, don't you wanna come with me?


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Belt Buckle
        
    
 
Red, red lips 
Swivelin? hips 
Movin' in some new blue jeans
Shufflin' sweet right with that beat
She can really shake that thing 
Belt buckle 
Shinin' day and night
When she shake that thing 
Hope it's next to mine
I said, lord have mercy, my o? my 
You been lookin' too good
I think you wanna shake with me 
Baby I think you should 
Belt buckle 
Shinin' day and night
When you shake that thing 
Hope it's next to mine
Please, please baby, I wanna say 
You lookin' so fine
And if you hold mine next to yours 
I'll hold you next to mine
Belt buckle 
Shinin? day and night 
When you shake that thing 
Hope it's next to mine


  ",,,,Sabe de quem é a composição? Envie pra gente.
"
        Black Betty
        
    
 
Whoa, Black Betty (Bam-ba-Lam) 
Whoa, Black Betty (Bam-ba-Lam)

        Black Betty
        
    
 
Black Betty had a child (Bam-ba-Lam) 
The damn thing gone wild (Bam-ba-Lam) 
She said, I\'m worryin\' outta mind (Bam-ba-Lam) 
The damn thing gone blind (Bam-ba-Lam) 
I said Oh, Black Betty (Bam-ba-Lam) 
Whoa, Black Betty (Bam-ba-Lam)

        Black Betty
        
    
 
Oh, Black Betty (Bam-ba-Lam) 
Whoa, Black Betty (Bam-ba-Lam)

        Black Betty
        
    
 
She really gets me high (Bam-ba-Lam) 
You know that's no lie (Bam-ba-Lam)
She's so rock steady (Bam-ba-Lam)
And she's always ready (Bam-ba-Lam)
Whoa, Black Betty (Bam-ba-Lam) 
Whoa, Black Betty (Bam-ba-Lam)

        Black Betty
        
    
 
Whoa, Black Betty (Bam-ba-Lam) 
Whoa, Black Betty (Bam-ba-Lam)

        Black Betty
        
    
 
She's from Birmingham (Bam-ba-Lam)
Way down in Alabam' (Bam-ba-Lam)
Well, she's shakin' that thing (Bam-ba-Lam)
Boy, she makes me sing (Bam-ba-Lam) 
Whoa, Black Betty (Bam-ba-Lam) 
Whoa, Black Betty 
BAM-BA-LAM


  ",,,,Sabe de quem é a composição? Envie pra gente.
"
        Black Fly
        
    
 
Black fly buzzin  buzzin' around
Black fly flyin' from town to town
Black fly lookin' around and around
What's he gonna do when he finds her?

        Black Fly
        
    
 
He got the mojo workin' overtime
Makin' it, layin' it on the line
Chasin' his honey with a honeysuckle vine
Who's so lucky and gets to kiss her?

        Black Fly
        
    
 
Black fly, that's right
Black fly, that's right

        Black Fly
        
    
 
Flyin' round lookin' for a black cat bone
Flyin' with John the conquerer showin
Messin' around with a honey-bee
Will she kiss him or sting him, what's it gonna be?

        Black Fly
        
    
 
Black fly, that's right
Black fly, that's right

        Black Fly
        
    
 
Black fly buzzin, buzzin' around
Black fly flyin' from town to town
Black fly zzzzz'n all around
Fly gonna fly when he find her

        Black Fly
        
    
 
Black fly, that's right
Black fly, that's right
Black fly, that's right
Black fly, yeah that's alright


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
"
        Blue Jean Blues
        
    
 
I done ran into my baby 
And fin'lly found my old blue jean
I done ran into my baby 
And fin'lly found my old blue jean
Well, I could tell that they was mine 
From the oil and the gasoline

        Blue Jean Blues
        
    
 
If I ever get back my blue jean 
Lord, how happy could one man be 
If I ever get back my blue jean 
Lord, how happy could one man be 
Cause if I get back those blue jean
You know, my baby be bringin' em home to me


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Breakaway
        
    
 
It's a chemical attraction I just can't slide by
Every time I look into my baby's eyes
I'm helpless, so helpless, so I surrender
There's a visual attraction and she's branded my soul
Simply can't deny it, she has control
I'm helpless, so helpless, so I remember
She won't let me breakaway
She won't let me breakaway
I said break away, yeah, ah yeah 
We were working it though, baby we had a groove 
Movin' to the moment when we make our move
But it happened, something happened 
And I'm not lying bout the pain
She won't let me breakaway
She won't let me breakaway
I said breakaway, yeah, oh yeah 
I want the answer, I want my soul 
I'm dealing with a feeling deeper in love
But I'm helpless, so helpless, but I remember
She keeps saying breakaway 
Something's saying breakaway
Telling me to breakaway 
Keeps on saying breakaway


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
"
        Brown Sugar
        
    
 
My friends, they all told me 
Man, there's something gonna change your life
My friends, they all told me 
Man, there's something gonna change your life
Gotta have that brown sugar 
Man it's just gonna change my life
Man, I gotta have that brown sugar 
Man, it's just gonna make me feel so right

        Brown Sugar
        
    
 
There's something make me feel good
and it's gonna change my life
There's something make me feel good
and it's gonna change my life
I gotta have some of that Brown Sugar 
Gotta try it before I die

        Brown Sugar
        
    
 
Man it sure do save me 
when there's no place left for me
Man it sure do save me 
when there's no place left for me
Gotta have some of that Brown Sugar 
as long as that's gonna set me free

        Brown Sugar
        
    
 
Man, there's somethin' make me feel good
and it's gonna change my life
Man, there's somethin' make me feel good
and it's gonna change my life
I gotta have some of that Brown Sugar 
Gotta try it before I die


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
"
        Buck Nekkid
        
    
 
Two shots shy of a 40 ounce quart  
A hand in the pocket and a hand in the shorts  
Shoot me with two and don't be slow 
Only got one good way to go 

        Buck Nekkid
        
    
 
Get naked  
Buck naked  
Buck naked  
It's the only way to go 

        Buck Nekkid
        
    
 
Twenty six chicks, all tied in a knot  
Ain't all good, but it's what we got 

        Buck Nekkid
        
    
 
Get naked  
Buck naked  
Let me see you naked  
It's the only way to go 

        Buck Nekkid
        
    
 
Buck buck 

        Buck Nekkid
        
    
 
I was feelin' so fine 
And things were lookin' better 
My baby said maybe  
And I said I'd let her 

        Buck Nekkid
        
    
 
Get naked  
Buck naked  
Let's get naked 
It's the only way to go 

        Buck Nekkid
        
    
 
Get naked  
Everybody get naked  
Buck naked  
It's the onliest way to go 

        Buck Nekkid
        
    
 
Get naked  
Get buck naked, yeah


  ",,,,Sabe de quem é a composição? Envie pra gente.
"
        Burger Man
        
    
 
My charcoal's getting red hot,
put your order in my hand. 
Won't you let me show you what I got
sizzlin in the pan.

        Burger Man
        
    
 
Any way you want it baby, 
I am your burger man.

        Burger Man
        
    
 
If you need good hot grillin 
try my burger stand. 
If you need a slice of thrillin 
I'm the baddest in the land.

        Burger Man
        
    
 
Any way you want it baby, 
I am your burger man.

        Burger Man
        
    
 
Spoken: Did you want double meat?  
How bout some fries on the side?

        Burger Man
        
    
 
Once you try my burger baby, 
you'll grow a new thyroid gland.
I said just eat my burger, baby, 
make you smart as Charlie Chan.

        Burger Man
        
    
 
You see the hot sauce can't be beat.
Sit back and open wide.


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Can't Stop Rockin
        
    
 
I heard about the rock for sometime, I know. 
It's easy to do when you feel the roll.
Makes you want to get up, makes you wanna move your feet. 
No matter how it's done you know it can't be beat.
Cause I can't stop rockin 
no, I can't stop rockin'.
Well, I can't stop rockin 
baby, till I lose my mind.

        Can't Stop Rockin
        
    
 
Somebody said it's wrong but I know it's all right,
then it really hits you like a shot in the night. 
I'm never gonna stop as long as I can stay.
Listen to me now, can't you hear me say,
I can't stop rockin 
no, I can't stop rockin'.
Well, I can't stop rockin 
baby, till I lose my mind.

        Can't Stop Rockin
        
    
 
I like to work it down low, I like to work it to the top. 
And when it starts rockin' I ain't never gonna stop.
Get yourself loose, get yourself high. 
I love to feel the motion and I'm tellin' you why.
Cause I can't stop rockin 
no, I can't stop rockin'.
No, I can't stop rockin
no matter what they do do do do do or say. 
No matter what you do do do do do or say, no no.


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Certified Blues
        
    
 
I woke up this mornin' with these certified blues,
they sure been stalkin' me round.
So down tonight I couldn't tie my shoes.
They about to drop me in the ground.

        Certified Blues
        
    
 
If I could shake loose I would feel so fine. 
There's one thing for sure and it's on my mind.
These certified blues are gonna take their time.

        Certified Blues
        
    
 
I've been livin' here, way down South,
a place that I wanna stay. 
Been workin' hard just to feed my mouth.
Just can keep them blues away.

        Certified Blues
        
    
 
There's one thing for sure and it's on my mind.
These certified blues are gonna take their time. 
If I could shake loose I would feel so fine.

        Certified Blues
        
    
 
You say you're feelin' bad and you don't know why.
You're broke and your woman been ly'n'.
And just one thing before I'm fired,
the blues have just been certified.

        Certified Blues
        
    
 
If I could shake loose I would feel so fine. 
There's one thing for sure and it's on my mind.
These certified blues are gonna take their time.


  Essa informação está errada? Nos avise. ",,,,Composição: Bill Ham / Billy Gibbons / Rube Beard. 
"
        Chartreuse
        
    
 
Chartreuse 
You got the color that turns me loose 
Chartreuse 
That color just turns me loose 
Better than Magenta 
Better than Fuse 
You got a shade that gets rid of the blues.

        Chartreuse
        
    
 
Chartreuse 
Don't you knew I like big Caboose
Chartreuse 
You know I like that big Caboose 
It's sure sweet,
Lights my fuse 
It's sure sweet,
Lights my fuse

        Chartreuse
        
    
 
[<br/>, Chartreuse 
That color just turns me loose 
Chartreuse 
You got the color that turns me loose

        Chartreuse
        
    
 
You got the blues baby 
I got the juice 
You got the blues baby 
I got the juice


  ",,,,Sabe de quem é a composição? Envie pra gente.
"
        Cheap Sunglasses
        
    
 
When you get up in the morning and the light is hurt your head 
The first thing you do when you get up out of bed 
Is hit that streets a-runnin' and try to beat the masses
And go get yourself some cheap sunglasses 
Oh, yeah, oh, yeah, oh, yeah

        Cheap Sunglasses
        
    
 
Spied a little thing and I followed her all night 
In a funky fine levis and her sweater's kind of tight
She had a west coast strut that was as sweet as molases 
But what really knocked me out was her cheap sunglasses 
Oh, yeah, oh, yeah, oh, yeah

        Cheap Sunglasses
        
    
 
Now go out and get yourself some big black frames 
With the glass so dark thay won't even know your name
And the choice is up to you cause they come in two classes 
Rhinestone shades or cheap sunglasses 
Oh, yeah, oh, yeah, oh, yeah


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons / Dusty Hill / Frank Beard. 
"
        Cherry Red
        
    
 
Strange things goin' through my head. Oh!
Crazy things that I think she said. 
Slides so slinky that it's gotta be real.
she just wanna know how to feel. 
Cherry red, cherry red 
She just wanna feel cherry red. 
Cherry red, cherry red 
She just wanna feel cherry red. 
This town of killer tits is doing me in. 
Tried to leave once wanna do it again. 
But this one little thing's such a thoroughbred.
I'm addicted to the feel of her cherry red.
Cherry red, cherry red 
Addicted to the feel of her cherry red. 
Cherry red, cherry red 
I wanna keep thinkin' bout cherry red.
Whip out a bottle of your favorite rave 
I think you better tend to your cherry crave 
Ain't nothin' stupid what we're talking about
Take a little twist and then you pour it on out 
Cherry red, cherry red 
Think you better tend to your cherry red. 
Cherry red, cherry red 
I think you better give me that cherry red.


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
"
        Chevrolet
        
    
 
In a flat Forty-One with my strat on the door 
We was goin' to the country for what we came for
I'm sure you've smelled the trees in the air
The best of motor cruisin's just the joy to get there

        Chevrolet
        
    
 
I was approachin' Silverton down by the cotton gin
There was old man Berton trying to flag me in 
He asked if I would stay awhile and if I needed gas 
I said: No thanks, anyhow I don't drive too fast

        Chevrolet
        
    
 
Hallelujah, hallelujah 
Ride my Chevrolet 
Hallelujah, hallelujah 
Ride my Chevrolet

        Chevrolet
        
    
 
I took the road down to Cinco 
Through that red Brazos River land 
Done hit that freeway at sunset 
Now the big city lights are at hand

        Chevrolet
        
    
 
Hallelujah, hallelujah 
Ride my Chevrolet 
Hallelujah, hallelujah 
Ride my Chevrolet


  Essa informação está errada? Nos avise. ",,,,Composição: Billy Gibbons. 
