Lyrics,Song,Artist,Genre,Composition
"Emmanuelle Noire
 
Budzi mnie deszcz, 
przestraszona rzucam w kat stara ksiazke 
Wiedne jak kwiat, 
jak kwiat w Twoich oczach 
Jedna cisza, jedna mysl, 
jeden cichy glos, jedno slowo
Emmanuelle Noire
 
Wiatr zrywa sie, 
przestraszona, glod napelnia moje oczy 
Cien moich lez, 
moich lez w szklanych dloniach 
Jedna cisza, jedna mysl, 
jeden cichy glos, jedno slowo
Emmanuelle Noire
 
Emmanuelle! /x2
Emmanuelle Noire
 
Biala dama, 
zwiedle kwiaty w salonie, 
jedna skrytosc, 
gluchy krzyk!
Emmanuelle Noire
 
Emmanuelle! /x2
Emmanuelle Noire
 
Jak zlote ziarenka piasku 
rozsypuje sie 
na wszystkie strony swiata
Emmanuelle Noire
 
Emmanuelle! /x3


  ",Emmanuelle Noire,Lzy,,Sabe de quem é a composição? Envie pra gente.
"Gdy Na Was Patrze
 
Stoje sama przed wszystkimi tu 
Stoje sama, rosne w soli slup 
Moze trudno to zrozumiec, lecz 
Bardzo prosze idzcie sobie precz
Gdy Na Was Patrze
 
Tak niewiele moge przeciez dac 
Mimo tego kazdy wciaz chce brac 
Nie wiem, czego tak zazdroszcza mi 
Nie wiem, czemu wsrod nich jestes ty 
jestes ty, jestes ty, jestes ty
Gdy Na Was Patrze
 
Gdy na was patrze, ogarnia mnie wstret 
Gdy na was patrze, czuje sie zle 
Gdy na was patrze, w noc zmienia sie dzien 
Koszmarny dreczy mnie sen
Gdy Na Was Patrze
 
Musze klamac, by zachowac twarz 
Musze klamac, taka chca mnie znac 
Cicho placze, gdy nie widzi nikt 
Oczy gasna, usmiech dawno znikl
Gdy Na Was Patrze
 
Tak niewiele moge przeciez dac 
Mimo tego, kazdy wciaz chce brac 
Nie wiem, czego tak zazdroszcza mi 
Nie wiem, czemu wsrod nich jestes ty 
jestes ty, jestes ty, jestes ty
Gdy Na Was Patrze
 
Gdy na was patrze ...
Gdy Na Was Patrze
 
Kiedy w nocy gasna swiatla miast 
Wtedy w nocy pisze list do gwiazd
Gdy Na Was Patrze
 
Gdy na was patrze


  ",Gdy Na Was Patrze,Lzy,,Sabe de quem é a composição? Envie pra gente.
"Jak Aniol
 
dziwne myslalam ze cie dobrze znam 
mylilam sie kolejny raz 
jestem jak aniol ktory z nieba spadl 
to cala ja 
dziwne myslalam ze ty to caly moj swiat 
mylilam sie kolejny raz 
odszedles jak aniol ktory skrzydla mi sradl
Jak Aniol
 
cisza juz o nas nie spiewa wiatr 
moja podroz znowu trwa 
nie chce wiedziec jak beze mnie tam 
mija ci czas 
kiedys obiecales ze wrocisz tu 
lecz nie czekam na ciebie juz 
zamknelam nasz wielki dom na klucz 
teraz mieszka w nim chlod
Jak Aniol
 
nie mow nic teraz juz wszystko wiem 
nie mow nic niech to wreszcie skonczy sie 
nie tlumacz mi i nie obiecuj ze 
wrocisz jeszcze kiedys do mnie 
przeciez mowia ze juz kogos masz


  ",Jak Aniol,Lzy,,Sabe de quem é a composição? Envie pra gente.
"Jak Cukierek
 
Pamiêtam wci¹¿ zabawy w bia³ej poœcieli  
Poca³unki i s³owa ¿e nic nas nie rozdzieli 
Pamiêtam wszystkie ucieczki i powroty  
I d³oni b³¹dz¹cych delikatny twój dotyk
Jak Cukierek
 
Czy kiedy ju¿ kochanków wreszcie nam zabraknie  
Bêdziemy znowu czytaæ w swoich sercach w swoich myœlach  
Nie bêdzie nam siê œni³o ¿e bêdzie tak jak by³o  
Chyba siê dziœ na nowo w tobie zakocha³am
Jak Cukierek
 
Pamiêtam te¿ rozmowy namiêtne i szczere 
Twoich ust prawdziwa s³odycz by³a jak cukierek  
Pamiêtam te¿ podró¿e nad wielkie jeziora  
I wszystkie nasze dni w têczowych kolorach
Jak Cukierek
 
Czy kiedy ju¿ kochanków wreszcie nam zabraknie  
Bêdziemy znowu czytaæ w swoich sercach w swoich myœlach  
Nie bêdzie nam siê œni³o, ¿e bêdzie tak jak by³o  
Chyba siê dziœ na nowo w tobie zakocha³am
Jak Cukierek
 
Ju¿ zapomnia³am jak to jest gdy przy mnie jesteœ ty  
I trochê ciebie brak gdy z oczu p³ynn¹ ³zy 
Na zdjêciu twoja twarz to wszystko co dziœ mam 
Wci¹¿ przypomina mi najlepsze w ¿yciu dni
Jak Cukierek
 
Czy kiedy ju¿ kochanków wreszcie nam zabraknie  
Bêdziemy znowu czytaæ w swoich sercach w swoich myœlach  
Nie bêdzie nam siê œni³o, ¿e bêdzie tak jak by³o  
Chyba siê dziœ na nowo w tobie zakocha³am


  Essa informação está errada? Nos avise. ",Jak Cukierek,Lzy,,Composição: Adam Konkol. 
"Ja Nie Lubie Nikogo
 
Mowisz do mnie: moj kwiatuszku 
Co dzien jem sniadanie w lozku 
A gdy slowka szepczesz czule 
Ja nie slucham cie w ogole
Ja Nie Lubie Nikogo
 
Jestes taki sympatyczny 
Wiersze piszesz mi liryczne 
Dajesz mi czerwone roze 
Ja nie zniose tego dluzej
Ja Nie Lubie Nikogo
 
Wiem, ze kiedys cie lubilam 
Jednak szybko sie znudzilam 
Teraz mam wstret do wszystkiego 
Jestem zla i dlatego: 
Nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo
Ja Nie Lubie Nikogo
 
Spelniasz wszystkie me zachcianki 
Robisz mile niespodzianki 
A gdy czeki wypisujesz 
Ja z kochankiem swym baluje
Ja Nie Lubie Nikogo
 
Gdy o piekna suknie prosze 
Mija chwila, juz ja nosze 
Ty kupujesz drogie stroje 
Moj kochanek robi swoje
Ja Nie Lubie Nikogo
 
Wiem, ze kiedys cie lubilam 
Jednak szybko sie znudzilam 
Teraz mam wstret do wszystkiego 
Jestem zla i dlatego: 
Nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga
Ja Nie Lubie Nikogo
 
I choc jest to dla mnie meka 
Mozesz nosic mnie na rekach 
Bo za jakis czas, jak sadze 
Odziedzicze twe pieniadze
Ja Nie Lubie Nikogo
 
Nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo 
Ja nie lubie nikogo, zawsze chodze wlasna droga 
Nie lubie nikogo
Ja Nie Lubie Nikogo
 
Nie, nie lubie nikogo 
Nie, nie lubie nikogo 
Nie, nie lubie nikogo 
Nie, nie


  ",Ja Nie Lubie Nikogo,Lzy,,Sabe de quem é a composição? Envie pra gente.
"Ja Samotna
 
Sama, sama, zupelnie sama 
W tym samym miejscu ale w innym czasie 
Sama, sama, jak drzewo na pustyni 
Tak wiele sie zmienilo od tamtej jesieni
Ja Samotna
 
Kto odprowadzi cie do domu dzisiejszej nocy? 
Kto ukolysze cie do snu dzisiejszej nocy? 
Kto wyzna tobie milosc dzisiejszej nocy? 
Kto obudzil sie obok ciebie wczorajszego poranka?
Ja Samotna
 
Sama, sama, zupelnie sama 
Czy teraz juz wiesz, ze przemija slawa? 
Prozny czlowieku pamietaj o proznosci 
Bo najgorsza rzecza jest umierac w samotnosci
Ja Samotna
 
Kto odprowadzi cie do domu dzisiejszej nocy? 
Kto ukolysze cie do snu dzisiejszej nocy? 
Kto wyzna tobie milosc dzisiejszej nocy? 
Kto obudzil sie obok ciebie wczorajszego poranka?


  ",Ja Samotna,Lzy,,Sabe de quem é a composição? Envie pra gente.
"Jestem Dialerem
 
Na imiê mam niewa¿ne jak  
I tak ka¿dy z was przecie¿ dobrze mnie zna  
Jestem bogaty, chocia¿ nie mam w³asnej chaty  
Mieszkam z rodzicami i ze starszym bratem 
Jestem Dialerem
 
W pewnym sensie nikogo z was nie ok³amujê  
Jestem wzorowym przedstawicielem handlowym  
Tylko nie wiem, jak wam o tym mam powiedzieæ  
Kochani rodzice, chocia¿ nie chcê, idê siedzieæ 
Jestem Dialerem
 
Bo jestem dealerem narkotyków  
Sprzedajê je na mieœcie, przy szkole na chodniku  
Ja jestem dealerem narkotyków  
Sprzedajê je na mieœcie, przy szkole na chodniku 
Jestem Dialerem
 
Mam samochód sportowy, nie do koñca s³u¿bowy  
Klienci p³ac¹ z góry, nie wystawiam faktury  
Mam ogromne znajomoœci i szerokie uk³ady  
Jednak trzeci raz wyjœæ z tego nie dam chyba rady 
Jestem Dialerem
 
W pewnym sensie nikogo z was nie ok³amujê  
Jestem wzorowym przedstawicielem handlowym  
Tylko nie wiem, jak wam o tym mam powiedzieæ  
Kochani rodzice, chocia¿ nie chcê, idê siedzieæ 
Jestem Dialerem
 
Bo jestem dealerem narkotyków  
Sprzedajê je na mieœcie, przy stole na chodniku  
Ja jestem dealerem narkotyków  
Sprzedajê je na mieœcie, przy szkole na chodniku 
Jestem Dialerem
 
Chocia¿ mam dopiero siedemnaœcie lat  
Mam ju¿ du¿o wiêcej kasy ni¿ mój starszy brat  
Tylko nie wiem, jak wam o tym mam powiedzieæ  
Kochani rodzice, chocia¿ nie chcê, idê siedzieæ  
Nienawidzê dealerów narkotyków  
Bo sprzedaj¹ œmieræ, a ja kocham ¿ycie  
Czy wy te¿ ich nienawidzicie(?)  
Bo sprzedaj¹ œmieræ! Czy wy kochacie ¿ycie?


  Essa informação está errada? Nos avise. ",Jestem Dialerem,Lzy,,Composição: Lzy. 
"Jestem Jaka Jestem
 
Kolorowych snów na dobranoc ju¿ nikt nie ¿yczy mi  
Nikt nie œpiewa mi ko³ysanek, dobrych ani z³ych  
Nie pamiêtam ju¿, o czym by³y stare bajki mojej babci  
Nie pamiêtam s³ów mojej ulubionej ko³ysanki 
Jestem Jaka Jestem
 
I nie wiedzieæ czemu, czujê siê jakaœ doros³a  
Sama nie wiem, która w moim ¿yciu to ju¿ wiosna 
Jestem Jaka Jestem
 
O... jestem, jaka jestem  
O... robiê zawsze to, co zechcê  
Chocia¿ wstajê bardzo wczeœnie  
bardzo pó¼no chodzê spaæ  
Czasem nawet sobie przeklnê  
Zgadnijcie jak! 
Jestem Jaka Jestem
 
Szczêœliwe dni s¹ zapisane w pamiêtniku mym  
Le¿¹ gdzieœ w k¹cie na strychu, przykryte nie wiadomo czym  
Ju¿ nie ciesz¹ mnie kolorowe œwi¹teczne prezenty  
Ju¿ nie dzia³a magia ani czar kiedyœ w nich zaklêty 
Jestem Jaka Jestem
 
I nie wiedzieæ czemu ... 
Jestem Jaka Jestem
 
O... jestem, jaka jestem... 
Jestem Jaka Jestem
 
Ze starych zdjêæ spogl¹daj¹ nieznajome twarze  
Wczoraj jeszcze m³oda, jednak p³yn¹ lata tak jak w rzece woda  
Dziœ wieczorem zasnê tak, jak zawsze, bardzo wczeœnie  
Mo¿e umrê we œnie!


  Essa informação está errada? Nos avise. ",Jestem Jaka Jestem,Lzy,,Composição: Lzy. 
"Jestes, Wiem, Ze Jestes
 
Wiem, ze jestes gdzies tam, 
przeciez znam Twoje mysli, 
imie Twoje znam 
Nie jestes krolem i bez tego 
jestes wart dla mnie wiecej, 
wiecej, niz caly ten swiat
Jestes, Wiem, Ze Jestes
 
Jestes daleko, 
lecz blisko serca mego, 
cokolwiek by bylo, 
zlego czy dobrego 
Nie wiem, kim jestes, 
kim jestes dla wielu, 
lecz dla mnie jestes wszystkim, 
moj przyjacielu
Jestes, Wiem, Ze Jestes
 
Nie musisz mowic 
Nie musisz milczec 
Wystarczy, ze... 
Wystarczy, ze jestes
Jestes, Wiem, Ze Jestes
 
Wiem, ze jestes gdzies tam, 
przeciez znam Twoje mysli, 
imie Twoje znam 
Nie jestes krolem i bez tego 
jestes wart dla mnie wiecej, 
wiecej, niz caly ten swiat
Jestes, Wiem, Ze Jestes
 
Nie musisz mowic 
Nie musisz milczec 
Wystarczy, ze... 
Wystarczy, ze jestes
Jestes, Wiem, Ze Jestes
 
Wiem, ze jestes gdzies tam...


  ","Jestes, Wiem, Ze Jestes",Lzy,,Sabe de quem é a composição? Envie pra gente.
"Kocham, To Nic Dzis Nie Znaczy
 
Mi³oœæ - czy nie mo¿e byæ prosta (?)  
Wolna od ³ez i rozstañ  
Piêkna jak ró¿y kwiat  
Mi³oœæ - odpowiedz kochanie  
Czy tak by³o konieczne  
nasze wieczne rozstanie (?) 
Kocham, To Nic Dzis Nie Znaczy
 
Wiara, ¿e ciê jeszcze zobaczê  
Bo wci¹¿ têskniê i p³aczê  
Samotna jak nikt  
Ze mn¹ tylko te cztery œciany  
Bêdê czekaæ, kochany  
Aby z tob¹ znów byæ 
Kocham, To Nic Dzis Nie Znaczy
 
Moje serce wci¹¿ bije tylko dla ciebie  
Moje usta wci¹¿ pragn¹ dotykaæ twych ust  
Moje cia³o pamiêta wci¹¿ dotyk twych r¹k  
W moich uszach twe s³owa wci¹¿ jeszcze brzmi¹  
Nie zapomnê ich 
Kocham, To Nic Dzis Nie Znaczy
 
Kocham - to nic dziœ nie znaczy  
Rozstanie wybaczyæ tak trudno mi dziœ  
Kocham - tych s³ów nie zapomnê  
Bo nie brak mi wspomnieñ  
A w nich jesteœ ty, tylko ty


  Essa informação está errada? Nos avise. ","Kocham, To Nic Dzis Nie Znaczy",Lzy,,Composição: Lzy. 
"Lukrecja
 
Tego dnia wszystko bylo jakies dziwne 
Slonce tez swiecilo jakies inne 
Ty pachniales lukrecja 
Ja nie lubie, nie lubie, nie lubie, nie lubie, 
nie lubie lukrecji 
Mowiles do siebie: 
Nie mow tylko za duzo 
Mowiles do siebie: 
Nie mow tylko za duzo 
I twe oczy plonely miloscia 
A twe cialo klamalo, klamalo, klamalo: 
Powiedz, powiedz, powiedz!
Lukrecja
 
Czy nadal lubisz czarne lukrecje? 
Czy nadal tak urzeka cie ich smak? 
Slodki placz za czarna lukrecje 
Lukrecja - gorzki pozegnania znak
Lukrecja
 
Tej nocy wszystko bylo jakies inne 
Ksiezyc tez swiecil jakos dziwnie 
Ty pachniales lukrecja 
Ja nie lubie lukrecji
Lukrecja
 
Masz mi jeszcze duzo do powiedzenia 
Ale nauczyles sie milczec i smiac 
I pewnie nigdy nie dowiem sie, jak bylo 
Gdy bylam z toba przez tych wiele lat 
Mowiles do siebie: 
Nie mow tylko za duzo 
I milczales doskonale 
A twe cialo doskonale klamalo, klamalo, klamalo: 
Powiedz, powiedz, powiedz!
Lukrecja
 
Czy nadal lubisz czarne lukrecje?


  ",Lukrecja,Lzy,,Sabe de quem é a composição? Envie pra gente.
