Lyrics,Song,Artist,Genre,Composition
"At Last
 
At last 
My love has come along 
My lonely days over 
And life is like a song
At Last
 
Ooh at last 
The skies above are blue 
Well my heart was wrapped up in clover 
The night i looked at you
At Last
 
I found a dream 
That i could speak to 
A dream that i could call my own 
I found a thrill 
To press my cheek to 
A thrill that i have never known
At Last
 
You smile 
You smile 
Oh and then the spell was cast 
And here we are in heaven 
For you are mine at last
At Last
 
I found a dream 
That i could speak to 
A dream that i 
Could call my own 
I found a thrill 
To press my cheek to 
A thrill that i have never known
At Last
 
You smile 
You smile 
Oh and then the spell was cast 
And here we are in heaven 
For you are mine at last
At Last
 
Ooo yea 
You are mine 
You are mine 
At last 
At last 
At last 
At last


  Essa informação está errada? Nos avise. ",At Last,Cyndi Lauper,,Composição: Harry Warren / Mack Gordon. 
"Auld Lang Syne
 
Should auld acquaintance be forgot 
And never brought to mind? 
Should auld acquaintance be forgot 
And days of auld lang syne?
Auld Lang Syne
 
For auld lang syne, my dear, 
For auld lang syne, 
We'll take a cup o' kindness yet
For auld lang syne. 
Auld Lang Syne
 
And here's my hand my trusty frien 
And gie's a hand o' thine;
We'll take a right gude-willi waught
For days of auld lang syne.


  Essa informação está errada? Nos avise. ",Auld Lang Syne,Cyndi Lauper,,Composição: Rabbie Burns. 
"Baby Workout
 
Hey you ! Come on here on the floor 
And let's rock some more
Come on here on the floor 
Honey lets rock some more, yeah. 
Now when you get out here don't cha have no fear
Put your hand on your hip 
And let your backbone flip and work out. 
Mama, mama move up, party move back 
Shuffle to the left, wobble to the right 
Now it's plain to see you're a heading for me
But it's a natural fact, huh, I like that so work out.
Work it baby work out, honey work out 
Work out baby, workout baby work out, work it baby work. 
Shout until it's jumped out, work it baby work out.
Work out, work out, work out, work out, work all night long. 
Round and round and round and round we go... 
Round and round I know. Don't you know, don't you know,
Round and round we go where we stop nobody knows 
Yeah ! The band is swinging on the stand 
We're moving in, we're moving out
People stop right now, here's a dance with a shout so work out.
Now when I tell you to shout I want you to jump at it


  Essa informação está errada? Nos avise. ",Baby Workout,Cyndi Lauper,,Composição: Jackie Wilson's. 
"Back In Your Head
 
Build a wall of books between us in our bed 
Repeat, repeat the words that I know we both have said 
Relax into the need, we get so comfortable 
Remember when I was so strange and likable?
Back In Your Head
 
I just want back in your head 
I just want back in your head 
I'm not unfaithful but I'll stray
When I get a little scared 
When I get a little scared 
When I get a little
Back In Your Head
 
When I jerk away from holding hands with you 
I know these habits hurt important parts of you 
Remember when I was sweet and unexplainable? 
Nothing like this person, unlovable
Back In Your Head
 
I just want back in your head 
I just want back in your head 
I'm not unfaithful but I'll stray
When I get a little scared 
When I get a little scared 
When I get a little scared 
When I get a little
Back In Your Head
 
Run, run, run, run 
Run, run, run, run
Back In Your Head
 
I just want back in your head 
I just want back in your head 
I'm not unfaithful but I'll stray
I'm not unfaithful but I'll stray
I'm not unfaithful but I'll stray
I'm not unfaithful but I'll stray


  Essa informação está errada? Nos avise. ",Back In Your Head,Cyndi Lauper,,Composição: Sara Keirsten Quin / Tegan Rain Quin. 
"Ballad Of Cleo And Joe
 
Every day the clock kicks off the beat. 
Little Joe struggles just to get up on his feet. 
Waits in his platforms for the right train to come. 
Sipping his coffee another day has begun ...
Ballad Of Cleo And Joe
 
Little Joe got work for minimum wage. 
Tries to get through another dead beat day. 
At five o'clock he comes home to change,
Takes him many hours just to rearrange...
Ballad Of Cleo And Joe
 
And he works his body just to be somebody. 
There's a woman in the mirror looking like a dream.
And he works his body... 
And he feels somebody... 
And the working boy becomes a dancing queen.
Ballad Of Cleo And Joe
 
Every night the DJ kicks off the beat. 
Little Cleo's jumping just to get up on her feet.
Waits in her platforms for the right song to come. 
Sipping her cocktail another night has begun.
Ballad Of Cleo And Joe
 
And he works his body just to be somebody. 
There's a woman in the mirror looking like a dream.
And he works his body... 
And he feels somebody... 
And the working boy becomes a dancing queen.
Ballad Of Cleo And Joe
 
Every morning the clock kicks off the beat. 
Little Joe struggles just to get up on his feet. 
Waits in his platforms for the right train to come...


  Essa informação está errada? Nos avise. ",Ballad Of Cleo And Joe,Cyndi Lauper,,Composição: Cyndi Lauper. 
"Ballad Of The Pimp
 
Guy: So long ago her soul and mine entwined 
We shared our things together happily 
I used my mind and I protected her 
She used her body and supported me 
To be poor is an illness 
And this was the cure 
So when a customer appeared I'd leave out bed
I'd go outside and I'd prepair some cheese and bread
And when he paid and he could have a snack 
Well I'd say if ya like her please come back
And then you'd wash beneth the golden dome
Of that cold brothel that you and I called home
Ballad Of The Pimp
 
Girl: For half a year, his soul and mine entwined 
He touched me sweetly with a lovers touch 
And when the cash was gone he said, We\'ll sell your ring, 
We have to eat my love, so please don't cry too much.
The ring, who needs it? We wanted to survive 
And I remember once I said that that's not fair,
He knocked me down and slapped my face and pulled my hair, 
Then later on one time he hit me with a stick 
And I laid down because I felt quite sick
Ballad Of The Pimp
 
Both: So life was sweet beneth that golden dome 
In that cold brothel were we made our home. 
And in those days, so very long ago..
Ballad Of The Pimp
 
Guy: Things weren't as sad and grim as they are now.
Ballad Of The Pimp
 
Girl: Its true we made love only in the day,
Ballad Of The Pimp
 
Guy: By night the farmers girl had to pull the plow 
It wasn't normal, but we could still play,
Ballad Of The Pimp
 
Girl: Then I got Pregnant and by you, you will agree.
Ballad Of The Pimp
 
Guy: So when we F*** shed always sit on top of me
Ballad Of The Pimp
 
Girl: Be cause he didn't want to hurt our little child
Ballad Of The Pimp
 
Guy: But then it died one night in may and she went wild
Ballad Of The Pimp
 
Both: We said goodbye, in June beneath the dome, 
Of that cold brothel which we called our home


  ",Ballad Of The Pimp,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Bee Charmer
 
Hello 
Cyndi Lauper : 
Sewed everything you said 
Together in a thread 
Repeating in my mind 
Each word like a rhyme 
Like a penny serenade 
Looking through his song 
He said the record's overplayed
But where did I go wrong 
Nellie McKay : 
You never stayed at first 
Could not commit the time 
Ignored all the quirks 
But he still did the crime 
And when he goes away 
I know you'll call and cry
Cyndi Lauper : 
And when he calls up to tell 
Now I'm gonna cry
Nellie McKay : 
But I know you're mine
When you're on the line
Cyndi Lauper : 
Is it something I said 
Nellie McKay : 
Would you let him walk away 
Cyndi Lauper : 
Got it stuck in my head 
Nellie McKay : 
Don't you hear a word I say
Cyndi Lauper : 
Is it something I said 
Nellie McKay : 
Every night the same old moan 
It's ahhh, I'm waiting till my Joe comes home
Everytime he asks me how I feel 
When I tell him, the phone goes dead 
Nellie McKay : 
I'm the queen of QVC
You're leaning on my ear
You mean the world to me 
Though the connection isn't clear
Like my ink sputs 78's
Convenient when you're low
Cyndi Lauper : 
Feel like an antelope on a nature show 
Oh no! 
I guess I gotta go 
Nellie McKay : 
But I know you're mine
When you're on the line
Cyndi Lauper : 
Is it something I said 
Nellie McKay : 
Would you let him walk away 
Cyndi Lauper : 
Got it stuck in my head 
Nellie McKay : 
Don't you hear a word I say
Cindy Lauper : 
Is it something I said 
Nellie McKay : 
Everytime we're on the phone
It's ahhh, I'm waiting till my Joe comes home
Cyndi Lauper : 
Hey ! 
Cyndi Lauper : 
Cast away romance 
Cyndi Lauper : 
What's it gonna take
Nellie McKay : 
No knights with shiny armor 
Cyndi Lauper : 
Hey ! 
Nellie McKay : 
Try a different dance 
Oh, I'm a real bee charmer
Cyndi Lauper : 
Well I scold and I scratched to make him stay 
But he don't wanna know from me
Why that old alley cat, he runs away 
Nellie McKay : 
Lock the door and lose the key 
Cyndi Lauper : 
Is it something I said 
Nellie McKay : 
Would you let him walk away 
Cyndi Lauper : 
I got it stuck in my head 
Nellie McKay : 
Don't you hear a word I say
Cyndi Lauper : 
Is it something I said 
Nellie McKay : 
Every night the same trombone 
It's ahhh, I'm waiting till my Joe comes home
Cyndi Lauper : 
Hey ! 
Nellie McKay : 
Let's forget romance
Let's correct romance
With knights in shiny armor 
What's it gonna take
Try a different dance 
Oh, I'm a real bee charmer...


  ",Bee Charmer,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Begging To You
 
I left you this morning couldn't take anymore
You laughed and you dared me to walk out the door 
You said that I'd come back you knew what I'd do
And you know you were right cause I'm back here tonight begging to you
Begging To You
 
I won't disappoint you I'm begging to stay
That's what you wanted to hear anyway
It must make you happy to make me so blue 
What a pitiful sight I must be tonight begging to you
Begging To You
 
You don't want my loving but you let me stay around
I guess just to walk on so you won't touch the ground
To you it don't matter what you cause me to do
As long as you keep me begging to you


  ",Begging To You,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Be You (dr. Pepper Commercial)
 
Aohoaw 
Here's the fun
In the original one 
Dr. Pepper 
Yeah 
Cyndi Lauper 
Moi? 
The taste of Dr. Pepper 
The taste of originality 
?? individuality 
Be you be you 
Do what you do 
Do what you gonna do 
Be you 
Dr. Pepper 
Dr. Pepper


  ",Be You (dr. Pepper Commercial),Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Big Spender
 
The minute you walked in the joint, 
I could see you were a man of distinction, 
A real Big Spender, 
Good looking, so refined. 
Say, wouldn't you like to know what's going on in my mind?
Big Spender
 
So let me get right to the point, 
I don't pop my cork for every guy I see.
Hey! Big Spender, 
Spend a little time with me.
Big Spender
 
Do you wanna have fun? Fun? Fun? 
How's about a few laughs? Laughs? Laughs?
I can show you a good time, 
Let me show you a good time.
Big Spender
 
Hey! Big Spender, 
Hey! Big Spender,
Big Spender
 
The minute you walked in the joint, 
I could see you were a man of distinction, 
A real Big Spender, 
good looking, so refined. 
Say, wouldn't you like to know what's going on in my mind?
Big Spender
 
So let me get right to the point, 
I don't pop my cork for every guy I see.
Hey! Big Spender, 
Hey! Big Spender, 
Spend a little time with me.


  ",Big Spender,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Blame It On Christmas (feat. Shea Diamond)
 
Blame it on Christmas 
Why I'm out of control
Woah, give me forgiveness 
For what's about to unfold, yeah
Blame It On Christmas (feat. Shea Diamond)
 
'Cause I just can't keep my cool
While I'm tied in all of this yule
Blame it on, blame it on Christmas (ooh) 
Why I'm actin' a fool
Blame It On Christmas (feat. Shea Diamond)
 
Oh, blame it on Santa (not on me) 
Blame it on snowfall (not on me) 
Blame it on eggnog (not on me) 
Blame it on decked halls (not on me) 
Blame it on angels (not on me) 
Blame it on tinsel (not on me) 
Blame it on Frosty (not on me) 
Blame it on sleighbell (not on me) 
Blame it on Dasher, and Dancer, and Prancer, and Vixen, and Comet, and Cupid, and Donder and Blitzen 
Don't worry bout Rudolf cause he never listens
And don't get me started on you
Blame It On Christmas (feat. Shea Diamond)
 
Blame it on Christmas (ooh) 
Why I'm actin' a fool
Blame It On Christmas (feat. Shea Diamond)
 
'Cause I just can't keep my cool
While I'm tied in all of this yule
Blame it on, blame it on Christmas (ooh) 
Why I'm actin' a fool (yeah)
Blame It On Christmas (feat. Shea Diamond)
 
Oh, blame it on Santa (not on me) 
Blame it on snowfall (not on me) 
Blame it on eggnog (not on me) 
Blame it on decked halls (not on me) 
Blame it on angels (not on me) 
Blame it on tinsel (not on me) 
Blame it on Frosty (not on me) 
Blame it on sleighbell (not on me) 
Blame it on Dasher, and Dancer, and Prancer, and Vixen, and Comet, and Cupid, and Donder and Blitzen 
Don't worry bout Rudolf cause he never listens
And don't get me started on you
Blame It On Christmas (feat. Shea Diamond)
 
Blame it on, blame it on Christmas (yeah, yeah) 
Why I'm actin' a fool


  ",Blame It On Christmas (feat. Shea Diamond),Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Blue Christmas
 
I'll have a blue Christmas without you
I'll be so blue just thinking about you
Blue Christmas
 
Decorations of red on a green Christmas tree 
Won't be the same dear, if you're not here with me
Blue Christmas
 
And when those blue snowflakes start fallin
That's when those blue memories start callin
Blue Christmas
 
You'll be doin' all right in you Christmas of white
But I'll have a blue, blue Christmas
Blue Christmas
 
I'll have a blue Christmas that's certain
And when that blue heartache starts hurtin
Blue Christmas
 
You'll be doin' all right, with your Christmas of white
But I'll have a blue, blue, blue, blue Christmas


  ",Blue Christmas,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Blue Moon
 
Blue Moon 
You saw me standing alone 
Without a dream in my heart 
Without a love of my own
Blue Moon
 
Uhhh Huuu Uhh Huu!!!
Blue Moon
 
Notes:Off And Running Unreleased Soundtrack


  ",Blue Moon,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
"Blue Savanah
 
Blue Savannah song 
Oh blue Savannah song 
Somewhere cross the desert
Sometime in the early hours 
In a restless world 
On the open highway
Blue Savanah
 
My home is where the heart is 
Sweet to surrender to you only 
I send my love to you
Blue Savanah
 
Blue Savannah song 
Oh blue Savannah song 
Racing cross the desert
At a hundred miles an hour 
To the orange side 
Through the clouds and thunder
Blue Savanah
 
My home is where the heart is 
Sweet to surrender to you only 
I send my love to you
Blue Savanah
 
I'm on my way back and your love will bring me home (Say that your loving will bring me home)
I'm travelling fast and your love will bring me home (Say that your loving will bring me home)
Will I discover that your love will bring me home? (Dream away, darling) 
That your love will bring me home? (Yeah)
Blue Savanah
 
Somewhere cross the desert
Sometime in the early hours 
To the orange side 
Through the clouds and thunder
Blue Savanah
 
My home is where the heart is 
Sweet to surrender to you only 
I send my love to you
Blue Savanah
 
Home is where the heart is 
Sweet to surrender to you only 
I send my love to you 
Savannah song 
Sweet to surrender to you only 
I send my love to you 
Savannah song 
To you only 
To you only


  ",Blue Savanah,Cyndi Lauper,,Sabe de quem é a composição? Envie pra gente.
