Lyrics,Song,Artist,Genre,Composition
"Got Me One (Good Man)
 
Never had one always wanted one good man 
Just like every girl around the world wants a good man 
So we hold on cause we know hes out there 
Taking so long but I know hes out there
Got Me One (Good Man)
 
Seems like every man I talk to me 
Don't know nothing bout nothing
I don't mind being from the streets
But he gotta treat me like something 
But now it's algood
Everythings algood
Got Me One (Good Man)
 
I finally got me one 
Found the special one 
Thought I'd never find
Search my whole life for 
Someone who needs me as much as I need them 
And someone who treats me as good as I treat them 
So I'm gone keep this one
I'm telling you he loves me
He loves me ohh 
Finally got me one
Got Me One (Good Man)
 
I be fussing I be trippin'on this good man
But then I catch myself cause I know he is a good man 
He don't boss much but he boss up when he got to
I don't cost much but he when he got to yeaahh
Got Me One (Good Man)
 
Now everytime my girls talk to me 
I don't gotta worry bout nothing
I don't mind him beign from the streets
Cause he only treat me like something 
And it's so good
It feels so good 
Everythings all good
Got Me One (Good Man)
 
I finally got me one (finally done got me one) 
Found that special one (oh so special) 
Thought id never find(ohh) 
Search my whole life for (for) 
Someone who needs me (needs me yeah) as much as I need them (need them) 
And someone who treats me as good as I treat them 
So I'm gone keep this one (this one)
I'm telling you he loves me
He loves me ohh
Got Me One (Good Man)
 
So now I (I) won't (won't)
Have to search no more (I ain't gonna search anymore)
Baby cause he (he yeah) is everything I'm looking for
You know how to love me 
You know how to lay it down 
Everytime I need it 
It's a celebration deep appreciation
Oh let me tell you it's so good ohhhh
Got Me One (Good Man)
 
I finally got me one 
Found that special one (got me one, got me one, got me one) 
Thought id never find (id never find) 
Search my whole life for (search my whole life for yeaah, yeahh, yeahhh) 
Someone who needs me as much as I need them 
And someone who treasts me as good as I treat them 
So I'm gone keep this one (I'm gonna keep this one)
I'm telling you he loves me (loves me)
He loves me ohh (ohh) 
Finally got me one (got me one yeahh)


  Essa informação está errada? Nos avise. ",Got Me One (Good Man),Keke Wyatt,,"Composição: Damon Thomas / Durrell Babbs / Harvey Mason, Jr.. "
"His Eye Is On The Sparrow
 
Why should I feel discouraged 
And why should the shadows come 
And why should my heart be lonely 
And alone for heaven and home 
When Jesus is my portion 
A constant friend is he 
For his eye is on the sparrow 
I know he watches over me
His Eye Is On The Sparrow
 
Why should I feel discouraged 
And why should the shadows come
His Eye Is On The Sparrow
 
And why should my heart be lonely 
And alone for heaven and home 
When Jesus is my portion 
A constant friend is he 
For his eye is on the sparrow 
I know he watches over me 
I sing because I'm happy
I sing because I'm free
God, God's eye is on the sparrow


  ",His Eye Is On The Sparrow,Keke Wyatt,,Sabe de quem é a composição? Envie pra gente.
"I Can't Wait
 
Going to the salon 
Gotta get my hair done 
Pedicure manicure everything i need and more 
It's going down today i can't wait to celebrate
Drive to the car wash after that i'll drop my top
I Can't Wait
 
[Chorus:
 
I can't wait it's going down tonight
Time to play everythings gonna be alright 
Got my girls on the phone 
I've been waitin for so long
It's a party going on tonight
I Can't Wait
 
[Verse:
 
Time for a shopping spree 
Spending money just for me 
I don't need a man's pay i can make my own way
Credit card bank account, long as it is allowed 
Thank god it's friday
Doing things my own way
I Can't Wait
 
[vamp:
 
I got my dress, i got my fendi shoes, gotta get my prada bag 
Step out the S-ca jag, then go to ballay's, to get the facts away
Then get on my 2-way, my girls reply and say 
I can't wait
I Can't Wait
 
[Chorus: 2x
 
(everybody let's party)
I Can't Wait
 
[Bridge:
 
Said it's a party, a party, party, party
Party, party, party 
Party, party, party
I Can't Wait
 
[Chorus: 2x
 
[Bridge: 2x (until song ends)



  Essa informação está errada? Nos avise. ",I Can't Wait,Keke Wyatt,,Composição: Steve Huff. 
"I Don't Wanna
 
mmn mmn mmn 
mmm mmn mmn mmn 
mhmhm mmn mmn mmn 
mmm mmn mhmn 
mmn mmn mmn
I Don't Wanna
 
lately every morning when I wake 
tired of lookin' at this lazy face
sleepin' in the bed that I paid for
used to have a job but he don't no more
said that he got big plans for me 
can I move in till I get on my feet 
but it's been a year and 3 months passed
gotta show me somethin' cuz I don't wanna give up on you, man
I Don't Wanna
 
I don't wanna give up now (no no no no)
I don't wanna throw the towel (no)
I don't wanna waste all of this time that we've been together now (together now)
I don't wanna turn my back on you (my back on you)
Don't wanna do what my girls say do (what my girls say do)
I don't wanna
I don't wanna (I don't wanna)
I don't want to (no)
I Don't Wanna
 
work all day then when I get home 
I wanna spend some time with my man alone 
DVD or some BET 
dinner for two, just you and me 
honey's at the gym playing basketball
cellphone rings now he's at the mall
shoppin' is a must when the bills are paid
so I don't need to tell you baby just hear me when I say
I Don't Wanna
 
I don't wanna give up now (oh no I don't)
I don't wanna throw the towel (man I don't)
I don't wanna waste all of this time (this time)
that we've been together now (together now
I don't wanna turn my back on you (on you)
Don't wanna do what my girls say do (don't wanna do, don't wanna do)
I don't wanna (oh oh)
I don't wanna (no)
I don't want to
I Don't Wanna
 
now baby you know that I love you more than anything (you know I do baby) 
and yes I know that in your heart you love me just the same 
and together we can do better just like we talked about (yes we talked about it) 
but you need to keep the words that you said 
or I can do just as good by myself
I Don't Wanna
 
I don't wanna give up now (dont' wanna give up on you)
I don't wanna throw the towel (all I want is you)
I don't wanna waste all of this time that we've been together now (ain't nobody else for me)
I don't wanna turn my back on you (oh no)
Don't wanna do what my girls say do (they don't know what we've been thru baby)
I don't wanna
I don't wanna
I don't want to (I ain't gon' give up on you)
I Don't Wanna
 
I don't wanna give up now (oh no no no)
I don't wanna throw the towel (don't wanna give up on you baby)
I don't wanna waste all of this time (don't wanna waste)
that we've been together now (so many good good times)
I don't wanna turn my back on you (always been together baby)
Don't wanna do what my girls say do (always stay together baby)
I don't wanna
I don't wanna (and I wanna stay together baby)
I don't want to
I Don't Wanna
 
(just hear me now) mmn mmn mmn 
(hope you hear me now) mmm mmn mmn mmn 
(you better hear me) now mhmhm mmn mmn mmn 
mmm mmn mhmn 
mmn mmn mmn


  Essa informação está errada? Nos avise. ",I Don't Wanna,Keke Wyatt,,Composição: Steve Huff. 
"""If Only You Knew""
 
If Only You Knew
""If Only You Knew""
 
I must have rehearsed my lines a thousand times, 
Until I had them memorized. 
But when I get up the nerve to tell you, 
the words that never seem to come out right. ohh
""If Only You Knew""
 
[Chorus:
 
If only you knew how much I do, 
do love you, oh. 
If only you knew, 
how much I do, do need you.
""If Only You Knew""
 
I dream of moments we share, but your not there, 
I'm living in a fantasy.
but you don't even suspect,
could probably care less, 
about the changes I been going through.
""If Only You Knew""
 
[Chorus
 
play on
""If Only You Knew""
 
No, you don't even suspect,
Could probably care less, 
about the changes I been going through.
""If Only You Knew""
 
[Chorus

""If Only You Knew""
 
Oh, if, if 
o, You don't know how much u don't know
I said you don't know,
how much I need you sugar, 
only you knew, 
how much I do, 
I love you baby, only if u knew how much i do, 
i love u baby, i need u baby


  Essa informação está errada? Nos avise. ","""If Only You Knew""",Keke Wyatt,,Composição: Cynthia Biggs / Dexter Wansel. 
"I Have Nothing
 
Share my life 
Take me for what I am 
Cause I'll never change
All my colors for you 
Take my love 
I'll never ask for too much
Just all that you are 
And everything that you do
I Have Nothing
 
I don't really need to look very much further
I don't wanna have to go where you don't follow
I won't hold it back again, this passion inside
Can't run from myself, there's no where to hide
I Have Nothing
 
Don't make me close one more door
I don't wanna hurt anymore
Stay in my arms if you dare 
Or must I imagine you there 
Don't walk away from me
I have nothing, nothing, nothing 
If I don't have you
I Have Nothing
 
You see through right to the heart of me 
You break down my walls 
With the strength of your love 
I never knew love like I've known it with you
Will our memory survive 
One I can hold on to
I Have Nothing
 
I don't really need to look very much further
I don't wanna have to go where you don't follow
I won't hold it back again, this passion inside
I can't run from myself, there's nowhere to hide
Your love I'll remember forever
I Have Nothing
 
Don't make me close one more door
I don't wanna hurt anymore
Stay in my arms if you dare 
Or must I imagine you there 
Don't walk away from me
I have nothing, nothing, nothing
I Have Nothing
 
Don't make me close one more door
I don't wanna hurt anymore
Stay in my arms if you dare 
Or must I imagine you there 
Don't walk away from me, no
Don't walk away from me
Don't you dare walk away from me
I have nothing, nothing, nothing 
If I don't have you, you
If I don't have you
Oh, oh, oh


  ",I Have Nothing,Keke Wyatt,,Sabe de quem é a composição? Envie pra gente.
"I Will Always Love You
 
If I should stay 
I would only be in your way 
So I'll go but I know
I'll think of you every step of the way
I Will Always Love You
 
And I will always love you 
Will always love you 
You 
My darling, you
I Will Always Love You
 
Bittersweet memories 
That is all I'm taking with me
So good-bye 
Please don't cry
We both know I'm not what you, you need
I Will Always Love You
 
And I will always love you 
I will always love you
I Will Always Love You
 
I hope life treats you kind 
And I hope you have 
All you've dreamed of
And I wish you joy and happiness 
But above all this I wish you love
I Will Always Love You
 
And I will always love you 
I will always love you 
I will always love you 
I will always love you
I Will Always Love You
 
I will always love you 
I, I will always love you
I Will Always Love You
 
You 
Darling, I love you 
I'll always
I'll always love you


  ",I Will Always Love You,Keke Wyatt,,Sabe de quem é a composição? Envie pra gente.
"Lie Under You
 
I'm laying in the back of my daddy's old pick-up truck
Looking up in the sky at the stars, all I see is you 
In, I find myself in a room, sitting here 
With the blues, cause I want, all I want is you
Lie Under You
 
You're like a bottle of wine
You get better in time, all I need 
Is a glass of you 
You're like a rise and shine
And in time 
All I wanna do is lie under you
Lie Under You
 
I'm in my living room, talking to my momma
And all I can do is think of you 
I'm in my kitchen, frying up an egg
As I'm baking all I can do is think of you
Lie Under You
 
You're like a bottle of wine
You get better in time, all I need 
Is a glass of you 
You're like a rise and shine
And in time 
All I wanna do is lie under you
Lie Under You
 
In time, stand still whenever you're near
I can't breath, I can't sleep, I can't eat,
I can't think, when you're not around
Lie Under You
 
You're like a bottle of wine
You get better in time, all I need 
Is a glass of you 
You're like a rise and shine
And in time 
All I wanna do is lie under you


  ",Lie Under You,Keke Wyatt,,Sabe de quem é a composição? Envie pra gente.
"Light Me Up
 
Darling, when I look into your eyes 
The love I see can't be denied
Oh baby, you are so fine 
I am glad to know that you are mine, yeah
Light Me Up
 
You make me feel like flower 
I need a shower, so baby, rain on me 
Every minute, every hour 
Never knew that love can make my world so complete
Light Me Up
 
Ever since you came my way 
I've never seen a brighter day
When I see your face 
All I can see is you
Light Me Up
 
You're like the sun in the middle of day
You light me up, you light me up, babe 
Every moment's like summer, you're my everything
You light me up, you light me up, babe
Light Me Up
 
You light me up, you light my, light me up 
You light me up, you light my, light me up
Light Me Up
 
Sugar, your lips so sweet 
Like morning dew is to the spring, yeah 
And baby, what you do to me 
You got my skin craving your heat, hey
Light Me Up
 
You make me feel like flower 
I need a shower, so baby, rain on me 
Every minute, every hour 
Never knew that love can make my world so complete
Light Me Up
 
Ever since you came my way 
I've never seen a brighter day
When I see your face 
All I can see is you
Light Me Up
 
You're like the sun in the middle of day
You light me up, you light me up, babe 
Every moment's like summer, you're my everything
You light me up, you light me up, babe
Light Me Up
 
You light me up, you light my, light me up 
You light me up, you light my, light me up
Light Me Up
 
Light me up
Light Me Up
 
You're like the sun in the middle of day
You light me up, you light me up, babe 
Every moment's like summer, you're my everything
You light me up, you light me up, babe
Light Me Up
 
You light me up, you light my, light me up 
You light me up, you light my, light me up
Light Me Up
 
Oh baby, you light me 
You light me up


  ",Light Me Up,Keke Wyatt,,Sabe de quem é a composição? Envie pra gente.
"Love On Top
 
Bring the beat in!
Love On Top
 
Honey, honey 
I can see the stars all the way from here 
Can't you see the glow on the window pane?
I can feel the sun whenever you're near
Every time you touch me, I just melt away
Love On Top
 
Now everybody ask me why 
I'm smiling out from ear to ear
(They say that love hurts) 
But I know 
(It's gonna take a little work)
Oh, woah 
Nothing's perfect, but it's worth it
After fighting through my tears 
And finally you put me first
Love On Top
 
Baby, it's you
You're the one I love
You're the one I need
You're the only one I see
Come on, baby, it's you
You're the one that gives your all
You're the one I can always call
When I need, you make everything stop 
Finally, you put my love on top
Love On Top
 
Ooh, come on, baby! 
You put my love on top, top, top, top, top 
You put my love on top 
Ooh, ooh, come on, baby! 
You put my love on top, top, top, top, top 
My love on top 
My love on top
Love On Top
 
Baby, baby 
I can feel the wind whipping past my face 
As we dance the night away 
Boy, your lips taste like a night of champagne 
As I kiss you again, and again, and again, and again
Love On Top
 
Now everybody ask me why 
I'm smiling out from ear to ear
(They say that love hurts) 
But I know 
(It's gonna take a little work)
Oh, woah 
Nothing's perfect, but it's worth it
After fighting through my tears 
And finally you put me first
Love On Top
 
Baby, it's you
You're the one I love
You're the one I need
You're the only one I see
Come on, baby, it's you
You're the one that gives your all
You're the one I can always call
When I need, you make everything stop 
Finally, you put my love on top
Love On Top
 
Ooh, baby! 
You put my love on top, top, top, top, top 
You put my love on top 
Ooh, ooh, come on, baby! 
You put my love on top, top, top, top, top 
My love on top 
My love on top
Love On Top
 
Baby, it's you
You're the one I love
You're the one I need
You're the only thing I see
Come on, baby, it's you
You're the one that gives your all
You're the one I always call
When I need you, baby, everything stops 
Finally, you put my love on top
Love On Top
 
Baby, you're the one that I love
Baby, you're all I need
You're the only one I see
Come on, baby, it's you
You're the one that gives your all
You're the one I always calls
When I need you, everything stops 
Finally, you put my love on top
Love On Top
 
Baby, cause you're the one that I love
Baby, you're the one that I need
You're the only one I see
My baby, baby, it's you
You're the one that gives your all
You're the one that always calls
When I need you, everything stops 
Finally, you put my love on top
Love On Top
 
Baby, cause you're the one that I love
Baby, you're the one that I need
You're the only one I see
My baby, baby, it's you
You're the one that gives your all
You're the one that always calls
When I need you, everything stops 
Finally, you put my love on top


  ",Love On Top,Keke Wyatt,,Sabe de quem é a composição? Envie pra gente.
